Probe	Chromosome	Start	End	Probe Strand	H3K9me2_Untreated-unique	H3K9me2_VitC-unique	input_DNA_Untreated-unique	input_DNA_VitC-unique
L1Md_T_downstream	15	21331107	21336107	-	1.088401914	0.975731492	1.439988852	1.415540814
L1Md_A_downstream	15	21450056	21455056	+	0.483734161	0.864219308	0.597731233	0.56621635
L1Md_T_downstream	15	21864900	21869900	-	0.181400314	0.641194999	0.135848016	0.198175713
L1Md_A_downstream	15	21867026	21872026	+	0.24186708	0.278780431	0.027169602	0.254797339
L1Md_T_downstream	15	22262958	22267958	-	1.14886868	1.310268044	1.385649681	1.528784156
L1Md_T_downstream	15	22286224	22291224	-	2.267503977	4.544120789	1.738854527	1.500473261
L1Md_T_downstream	15	22493355	22498355	+	1.693069577	1.589048386	1.249801636	1.273986697
L1Md_T_downstream	15	22679115	22684115	-	1.451202512	0.947853446	1.27697134	1.273986697
L1Md_T_downstream	15	22688082	22693082	-	0.66513449	0.585438907	0.923766494	0.537905514
L1Md_T_downstream	15	22800721	22805721	-	1.693069577	1.170877814	1.494328141	1.642027378
L1Md_Gf_downstream	15	22846452	22851452	-	2.20703721	2.174487352	1.439988852	1.330608368
L1Md_T_downstream	15	23286281	23291281	-	1.602369428	1.505414248	1.874702573	1.557094932
L1Md_T_downstream	15	23457373	23462373	-	0.997701705	0.947853446	1.16829288	1.245675921
L1Md_A_downstream	15	23734639	23739639	+	1.693069577	2.815682173	1.16829288	1.245675921
L1Md_A_downstream	15	24220025	24225025	+	1.360502362	1.812072754	1.766024113	2.06668973
L1Md_A_downstream	15	24371183	24376183	+	1.783769727	1.533292294	1.630176067	1.500473261
L1Md_A_downstream	15	24637691	24642691	-	2.38843751	2.397511721	1.521497726	1.557094932
L1Md_A_downstream	15	24657877	24662877	-	3.053571939	4.237462521	1.603006482	2.264865398
L1Md_A_downstream	15	24765776	24770776	+	2.237270594	1.97934103	1.548667312	1.358919144
L1Md_A_downstream	15	24806671	24811671	+	1.481435895	1.338145971	0.923766494	0.707770407
L1Md_T_downstream	15	25105911	25110911	-	3.023338556	1.951462984	1.684515357	1.642027378
L1Md_A_downstream	15	25155084	25160084	-	2.690771341	1.951462984	2.010550499	1.642027378
L1Md_A_downstream	15	25251119	25256119	+	1.027935147	1.19875586	1.630176067	1.783581495
L1Md_T_downstream	15	26118270	26123270	+	2.146570444	3.81929183	1.929041743	1.557094932
L1Md_A_downstream	15	26166696	26171696	-	1.81400311	1.8399508	1.439988852	1.358919144
L1Md_T_downstream	15	26237019	26242019	-	2.630304575	2.815682173	1.983380914	1.642027378
L1Md_T_downstream	15	26285911	26290911	+	2.237270594	1.477536201	1.467158556	1.613716602
L1Md_T_downstream	15	26669835	26674835	-	2.932638407	2.369633675	1.738854527	1.302297592
L1Md_T_downstream	15	28247766	28252766	-	2.96287179	1.784194708	1.956211329	1.925135493
L1Md_T_downstream	15	28275514	28280514	-	1.844236493	1.393902063	1.847532988	1.472162485
L1Md_A_downstream	15	28559190	28564190	-	3.416372538	3.428999186	1.874702573	1.925135493
L1Md_A_downstream	15	29342033	29347033	-	1.995403409	2.453267813	1.494328141	1.217365146
L1Md_A_downstream	15	29361232	29366232	-	2.086103678	2.230243444	1.439988852	1.783581495
L1Md_T_downstream	15	29384251	29389251	-	2.38843751	2.955072403	1.630176067	1.613716602
L1Md_T_downstream	15	29458896	29463896	-	2.237270594	2.062975168	1.467158556	1.528784156
L1Md_A_downstream	15	29528323	29533323	-	1.995403409	1.756316662	1.630176067	1.302297592
L1Md_T_downstream	15	29539955	29544955	-	2.630304575	2.25812149	1.847532988	1.585405707
L1Md_A_downstream	15	29586818	29591818	-	2.055870295	1.923584938	1.874702573	1.726959825
L1Md_Gf_downstream	15	29653347	29658347	+	2.176803827	1.951462984	1.766024113	1.443851709
L1Md_A_downstream	15	29989629	29994629	+	2.327970743	2.704169989	1.521497726	1.528784156
L1Md_A_downstream	15	30048644	30053644	+	1.481435895	1.644804478	1.657345772	1.472162485
L1Md_T_downstream	15	30082732	30087732	-	2.38843751	2.536901951	2.092059374	2.32148695
L1Md_T_downstream	15	30211817	30216817	-	2.902405024	2.174487352	1.766024113	1.698649049
L1Md_T_downstream	15	30256736	30261736	+	2.025636911	1.366024017	1.27697134	1.557094932
L1Md_T_downstream	15	30436430	30441430	-	2.176803827	1.19875586	1.684515357	2.264865398
L1Md_T_downstream	15	30742812	30747812	-	1.965170026	1.282389998	1.766024113	1.698649049
L1Md_T_downstream	15	31935595	31940595	-	2.055870295	4.404730797	1.331310511	1.443851709
L1Md_T_downstream	15	32203784	32208784	-	2.600071192	1.923584938	1.929041743	1.415540814
L1Md_T_downstream	15	32384620	32389620	-	1.753536344	1.672682524	1.575836897	1.500473261
L1Md_T_downstream	15	32806069	32811069	+	1.995403409	2.035097122	1.331310511	1.302297592
L1Md_A_downstream	15	32835873	32840873	-	0.544200957	0.501804769	0.624900818	0.679459572
L1Md_T_downstream	15	32838618	32843618	+	0.634901106	0.473926723	0.652070463	0.736081243
L1Md_T_downstream	15	32862035	32867035	+	0.907001555	0.836341262	0.597731233	0.764392078
L1Md_T_downstream	15	33163686	33168686	-	1.330268979	2.481145859	1.16829288	1.075811028
L1Md_A_downstream	15	33275225	33280225	+	1.81400311	1.70056057	1.086784124	1.585405707
L1Md_T_downstream	15	33481905	33486905	-	2.569837809	1.8399508	2.037720203	1.726959825
L1Md_T_downstream	15	33601683	33606683	-	1.23956883	1.310268044	0.679240048	1.160743475
L1Md_T_downstream	15	33727941	33732941	-	1.088401914	0.975731492	0.842257679	1.075811028
L1Md_T_downstream	15	33733874	33738874	-	0.393034011	0.390292585	0.298865616	0.226486534
L1Md_A_downstream	15	33834566	33839566	-	2.932638407	2.787804127	2.55394268	2.547973394
L1Md_T_downstream	15	33875179	33880179	-	3.023338556	3.038706541	2.309416056	2.236554623
L1Md_T_downstream	15	34768513	34773513	+	2.176803827	1.115121722	1.657345772	1.585405707
L1Md_T_downstream	15	34803151	34808151	+	1.451202512	2.620536089	1.385649681	1.896824718
L1Md_T_downstream	15	34932997	34937997	-	1.088401914	0.836341262	1.11395371	1.330608368
L1Md_T_downstream	15	34982445	34987445	-	2.237270594	1.728438616	1.901872158	2.095000505
L1Md_A_downstream	15	35123346	35128346	+	1.360502362	1.505414248	1.358480096	1.7552706
L1Md_T_downstream	15	35578802	35583802	-	1.14886868	1.115121722	2.227907419	1.811892271
L1Md_T_downstream	15	35624640	35629640	-	1.451202512	0.947853446	1.548667312	1.443851709
L1Md_A_downstream	15	35996802	36001802	+	2.086103678	1.589048386	1.766024113	1.472162485
L1Md_A_downstream	15	36668378	36673378	-	0.453500777	0.724829078	1.657345772	1.840203047
L1Md_T_downstream	15	37865799	37870799	+	1.965170026	2.732048035	1.684515357	1.783581495
L1Md_T_downstream	15	39692341	39697341	-	1.934936643	1.310268044	1.27697134	1.330608368
L1Md_T_downstream	15	39977978	39982978	-	1.965170026	1.031487584	1.847532988	1.896824718
L1Md_A_downstream	15	40055035	40060035	+	1.420969129	0.864219308	1.630176067	1.698649049
L1Md_T_downstream	15	40081665	40086665	-	2.29773736	1.867828846	2.200737715	2.236554623
L1Md_T_downstream	15	40100451	40105451	+	2.086103678	1.19875586	1.874702573	1.585405707
L1Md_A_downstream	15	40210293	40215293	+	1.934936643	1.449658155	1.195462465	1.104121804
L1Md_T_downstream	15	40884883	40889883	+	0.967468321	0.501804769	0.787918448	0.962567747
L1Md_T_downstream	15	41249815	41254815	+	1.300035596	1.19875586	1.603006482	1.981757164
L1Md_T_downstream	15	41921496	41926496	-	2.055870295	1.951462984	1.711684942	1.953446388
L1Md_A_downstream	15	42349868	42354868	-	0.423267394	0.195146292	0.271696031	0.481283873
L1Md_T_downstream	15	42639443	42644443	-	1.934936643	1.589048386	1.358480096	1.132432699
L1Md_A_downstream	15	42882833	42887833	+	1.511669278	1.031487584	1.249801636	1.132432699
L1Md_A_downstream	15	42926945	42931945	-	0.604667723	0.696951032	0.353204817	0.283108175
L1Md_T_downstream	15	43147073	43152073	+	1.209335446	0.9199754	1.358480096	1.472162485
L1Md_A_downstream	15	43511971	43516971	-	0.544200957	0.613316953	1.603006482	1.726959825
L1Md_T_downstream	15	43598335	43603335	+	2.418670893	1.895706892	1.27697134	1.472162485
L1Md_T_downstream	15	44004816	44009816	-	1.662836194	1.282389998	1.521497726	1.642027378
L1Md_T_downstream	15	44092005	44097005	+	1.844236493	2.035097122	1.575836897	1.925135493
L1Md_T_downstream	15	44239414	44244414	-	2.055870295	2.509023905	1.847532988	2.01006794
L1Md_A_downstream	15	44464131	44469131	-	1.481435895	1.170877814	1.439988852	1.273986697
L1Md_T_downstream	15	44643920	44648920	-	1.572136045	1.449658155	2.526772976	2.038378716
L1Md_A_downstream	15	44856058	44861058	-	2.267503977	1.70056057	1.603006482	1.7552706
L1Md_T_downstream	15	44971553	44976553	-	2.267503977	2.453267813	1.738854527	1.698649049
L1Md_T_downstream	15	45578521	45583521	-	1.662836194	2.787804127	0.950936079	1.075811028
L1Md_T_downstream	15	45690046	45695046	-	1.81400311	3.038706541	1.847532988	1.557094932
L1Md_A_downstream	15	45778740	45783740	+	3.53730607	3.986560106	1.657345772	1.443851709
L1Md_T_downstream	15	45845724	45850724	-	2.479137659	2.509023905	1.494328141	1.387230039
L1Md_T_downstream	15	45986859	45991859	-	2.358204126	2.425389767	1.630176067	1.528784156
L1Md_A_downstream	15	46149733	46154733	-	2.29773736	2.704169989	1.439988852	1.019189358
L1Md_T_downstream	15	46184106	46189106	-	2.751238108	2.453267813	1.358480096	1.642027378
L1Md_A_downstream	15	46199450	46204450	-	1.14886868	1.756316662	0.950936079	1.047500253
L1Md_T_downstream	15	46368722	46373722	+	1.81400311	2.062975168	1.16829288	1.358919144
L1Md_A_downstream	15	46874324	46879324	+	1.23956883	1.8399508	0.978105664	0.905946136
L1Md_A_downstream	15	46893983	46898983	+	0.725601256	1.19875586	0.461883247	0.594527125
L1Md_T_downstream	15	46903411	46908411	+	0.06046677	0.055756085	0.027169602	0.141554087
L1Md_T_downstream	15	46973581	46978581	-	2.20703721	1.895706892	1.494328141	1.528784156
L1Md_T_downstream	15	47018123	47023123	-	2.479137659	2.732048035	1.16829288	1.670338154
L1Md_A_downstream	15	47126391	47131391	+	2.630304575	3.930804014	1.358480096	1.557094932
L1Md_T_downstream	15	47186000	47191000	+	1.420969129	2.620536089	1.249801636	1.415540814
L1Md_T_downstream	15	47255061	47260061	+	1.390735745	1.310268044	1.05961442	0.934256971
L1Md_T_downstream	15	47554319	47559319	+	1.693069577	2.035097122	1.331310511	1.019189358
L1Md_Gf_downstream	15	48403411	48408411	+	1.72330296	1.8399508	1.11395371	1.047500253
L1Md_T_downstream	15	48518699	48523699	+	1.844236493	1.728438616	1.086784124	1.189054251
L1Md_T_downstream	15	48661805	48666805	-	2.086103678	1.756316662	1.684515357	1.387230039
L1Md_T_downstream	15	48985668	48990668	-	1.995403409	1.70056057	1.684515357	1.528784156
L1Md_A_downstream	15	49099566	49104566	+	1.934936643	2.313877583	1.603006482	1.585405707
L1Md_T_downstream	15	49103694	49108694	-	2.176803827	3.261730909	2.11922884	1.613716602
L1Md_A_downstream	15	49254069	49259069	+	1.118635297	1.338145971	0.896596849	0.990878582
L1Md_A_downstream	15	49287926	49292926	+	2.600071192	2.871438265	1.412819266	0.8776353
L1Md_A_downstream	15	49288478	49293478	-	2.539604425	2.982950449	1.385649681	0.821013689
L1Md_A_downstream	15	49366653	49371653	+	2.448904276	3.233852863	1.793193698	1.642027378
L1Md_A_downstream	15	49367291	49372291	-	2.418670893	3.40112114	2.064889669	1.500473261
L1Md_A_downstream	15	49833509	49838509	-	2.751238108	3.624145508	1.575836897	1.840203047
L1Md_T_downstream	15	50134831	50139831	+	2.176803827	1.589048386	1.385649681	1.472162485
L1Md_T_downstream	15	50369604	50374604	+	1.541902661	1.812072754	1.412819266	1.726959825
L1Md_T_downstream	15	50433221	50438221	-	2.418670893	4.906535625	2.309416056	2.208243608
L1Md_A_downstream	15	50488761	50493761	+	2.902405024	3.652023554	2.33658576	2.349797726
L1Md_T_downstream	15	50550053	50555053	-	2.267503977	4.265340328	2.227907419	1.783581495
L1Md_T_downstream	15	50577940	50582940	+	1.602369428	2.035097122	1.901872158	1.642027378
L1Md_T_downstream	15	50632815	50637815	-	2.539604425	4.014438152	1.548667312	2.236554623
L1Md_A_downstream	15	51025822	51030822	-	1.420969129	2.062975168	2.037720203	2.264865398
L1Md_A_downstream	15	51054052	51059052	+	2.086103678	1.533292294	1.766024113	1.557094932
L1Md_A_downstream	15	51116771	51121771	+	1.420969129	1.449658155	1.820363283	1.443851709
L1Md_Gf_downstream	15	51613036	51618036	+	2.751238108	1.895706892	2.33658576	2.236554623
L1Md_T_downstream	15	52017568	52022568	-	0.634901106	1.338145971	1.901872158	2.349797726
L1Md_A_downstream	15	52130797	52135797	+	1.632602811	1.421780109	1.521497726	1.500473261
L1Md_A_downstream	15	52623054	52628054	-	2.690771341	1.366024017	1.983380914	1.670338154
L1Md_A_downstream	15	52654205	52659205	+	2.448904276	1.70056057	1.603006482	1.415540814
L1Md_T_downstream	15	52654941	52659941	-	2.660537958	1.895706892	1.711684942	1.670338154
L1Md_T_downstream	15	52725857	52730857	-	1.904703259	1.784194708	1.766024113	1.981757164
L1Md_T_downstream	15	52832586	52837586	-	2.660537958	3.010828495	1.820363283	2.095000505
L1Md_A_downstream	15	52879136	52884136	+	2.327970743	1.366024017	2.146398544	1.358919144
L1Md_T_downstream	15	53579591	53584591	+	2.237270594	2.062975168	1.820363283	1.472162485
L1Md_T_downstream	15	53824002	53829002	-	2.811704874	1.8399508	2.309416056	1.840203047
L1Md_A_downstream	15	54042908	54047908	+	1.965170026	1.8399508	1.222632051	1.443851709
L1Md_T_downstream	15	54199690	54204690	-	2.721004725	2.202365398	1.820363283	1.613716602
L1Md_T_downstream	15	54439359	54444359	-	2.902405024	1.951462984	1.27697134	1.783581495
L1Md_A_downstream	15	54630529	54635529	-	3.174505472	2.369633675	1.439988852	1.868513942
L1Md_T_downstream	15	54666276	54671276	-	2.87217164	2.090853214	2.064889669	1.811892271
L1Md_T_downstream	15	55402089	55407089	+	1.995403409	1.756316662	1.684515357	1.557094932
L1Md_T_downstream	15	55665075	55670075	-	3.748939753	3.066584587	2.064889669	2.434730291
L1Md_T_downstream	15	55672600	55677600	-	1.541902661	2.676291943	1.032444835	1.160743475
L1Md_A_downstream	15	56115319	56120319	-	2.38843751	1.8399508	1.521497726	1.500473261
L1Md_T_downstream	15	56150930	56155930	+	3.023338556	3.233852863	1.711684942	1.698649049
L1Md_T_downstream	15	56249815	56254815	-	3.355905771	3.652023554	1.738854527	2.038378716
L1Md_A_downstream	15	56366990	56371990	+	2.358204126	1.895706892	1.16829288	1.557094932
L1Md_T_downstream	15	56525897	56530897	+	1.81400311	1.8399508	1.766024113	1.670338154
L1Md_T_downstream	15	56891131	56896131	+	1.904703259	2.202365398	1.657345772	1.642027378
L1Md_T_downstream	15	56897003	56902003	-	2.751238108	3.066584587	1.820363283	1.811892271
L1Md_T_downstream	15	56919179	56924179	+	2.055870295	2.090853214	1.820363283	1.726959825
L1Md_A_downstream	15	56936541	56941541	-	2.932638407	3.6799016	1.439988852	1.7552706
L1Md_A_downstream	15	56976884	56981884	-	2.781471491	2.11873126	1.711684942	1.7552706
L1Md_T_downstream	15	57284543	57289543	+	1.874469876	3.484755278	1.439988852	1.217365146
L1Md_T_downstream	15	57412213	57417213	-	1.209335446	1.8399508	0.624900818	0.707770407
L1Md_T_downstream	15	58602358	58607358	-	3.144272089	1.589048386	2.092059374	2.547973394
L1Md_A_downstream	15	60053913	60058913	-	3.174505472	3.289608955	1.820363283	2.32148695
L1Md_T_downstream	15	60227704	60232704	-	2.690771341	2.035097122	1.548667312	1.557094932
L1Md_T_downstream	15	60342698	60347698	-	2.600071192	2.062975168	2.037720203	1.698649049
L1Md_T_downstream	15	60403535	60408535	+	1.81400311	1.8399508	1.385649681	1.670338154
L1Md_T_downstream	15	60404584	60409584	-	2.660537958	2.285999537	1.630176067	2.123311281
L1Md_T_downstream	15	60936668	60941668	-	1.934936643	2.759926081	1.983380914	1.953446388
L1Md_A_downstream	15	60965145	60970145	+	1.783769727	1.895706892	1.929041743	1.783581495
L1Md_T_downstream	15	60979063	60984063	+	1.693069577	1.282389998	1.249801636	1.245675921
L1Md_A_downstream	15	61032145	61037145	+	1.874469876	2.843560219	1.16829288	1.160743475
L1Md_T_downstream	15	61073021	61078021	-	2.811704874	2.341755629	1.983380914	1.811892271
L1Md_A_downstream	15	61560997	61565997	-	2.38843751	2.899316311	2.146398544	2.038378716
L1Md_A_downstream	15	61826504	61831504	-	2.690771341	1.8399508	1.847532988	1.670338154
L1Md_T_downstream	15	62510619	62515619	-	2.811704874	2.090853214	2.33658576	2.349797726
L1Md_T_downstream	15	62681877	62686877	-	2.781471491	2.564779997	1.603006482	1.7552706
L1Md_T_downstream	15	62759081	62764081	-	2.29773736	2.313877583	2.173568249	2.293176174
L1Md_A_downstream	15	63079200	63084200	+	2.38843751	2.341755629	2.11922884	1.896824718
L1Md_A_downstream	15	63133443	63138443	+	1.934936643	2.146609306	1.304140925	1.189054251
L1Md_T_downstream	15	63323641	63328641	-	3.386139154	2.676291943	2.200737715	1.811892271
L1Md_A_downstream	15	64454778	64459778	+	2.993105173	1.728438616	1.603006482	1.726959825
L1Md_T_downstream	15	64518319	64523319	-	2.811704874	1.923584938	1.874702573	1.868513942
L1Md_T_downstream	15	65359148	65364148	-	2.751238108	3.345365047	1.929041743	1.585405707
L1Md_A_downstream	15	65394825	65399825	-	2.176803827	2.620536089	1.684515357	1.528784156
L1Md_T_downstream	15	65451866	65456866	-	3.265205622	3.930804014	2.064889669	2.179932833
L1Md_T_downstream	15	65515989	65520989	+	3.023338556	2.285999537	1.874702573	1.811892271
L1Md_A_downstream	15	65603674	65608674	+	2.025636911	1.366024017	1.27697134	1.698649049
L1Md_A_downstream	15	65721343	65726343	+	1.783769727	1.421780109	1.793193698	1.245675921
L1Md_T_downstream	15	65743409	65748409	+	1.451202512	2.425389767	2.173568249	1.726959825
L1Md_A_downstream	15	65963364	65968364	+	2.267503977	2.564779997	2.037720203	1.783581495
L1Md_T_downstream	15	66063323	66068323	+	3.053571939	2.982950449	1.141123295	1.160743475
L1Md_T_downstream	15	67260880	67265880	-	2.327970743	1.477536201	1.630176067	1.868513942
L1Md_A_downstream	15	67825065	67830065	-	2.146570444	2.230243444	1.005275249	1.302297592
L1Md_T_downstream	15	67916775	67921775	+	1.269802213	1.812072754	0.869427264	0.821013689
L1Md_T_downstream	15	68037599	68042599	+	2.358204126	2.174487352	1.494328141	2.208243608
L1Md_T_downstream	15	68373635	68378635	+	1.05816853	1.170877814	1.793193698	1.358919144
L1Md_A_downstream	15	68622421	68627421	-	2.600071192	2.536901951	1.630176067	2.01006794
L1Md_T_downstream	15	68891310	68896310	+	2.569837809	1.533292294	1.657345772	1.273986697
L1Md_T_downstream	15	68974919	68979919	-	1.511669278	0.669072986	1.603006482	1.670338154
L1Md_A_downstream	15	69149053	69154053	+	3.62800622	2.676291943	1.793193698	1.358919144
L1Md_T_downstream	15	69208338	69213338	-	2.96287179	2.564779997	1.195462465	1.557094932
L1Md_A_downstream	15	69385219	69390219	-	3.144272089	3.652023554	1.738854527	1.840203047
